"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","88295","2. Edit and verify all values on Item View page -- keep the previous values in multiselect fields  - Tags & Item Belongs To; 2.1. hitting *enter* button does not wipe out Additional Barcode","","Sun May 11 21:25:06 UTC 2025","passed","Sun May 11 21:26:35 UTC 2025","","Edit Item","",""
"","74802","3.5 --- Splitting item with Currency Form attached","Add Item","Sun May 11 21:37:48 UTC 2025","passed","Sun May 11 21:39:03 UTC 2025","","3 Add Item with Custom Form","",""
"","516","2.1 Cancelling warning keeps user logged in on other machine","Login page","Sun May 11 21:15:25 UTC 2025","failed","Sun May 11 21:15:25 UTC 2025","","2. Warning that user is logged in on other browser or device","",""
"","100818","9.1 verify multiple Users and Groups can be saved in Case Officers field and Custom User/User Group","Add Case","Sun May 11 21:24:24 UTC 2025","failed","Sun May 11 21:26:04 UTC 2025","","9. --- with multiple users/groups in Case Officers field","",""
"","610","9 Validation messages for blank values","","Sun May 11 21:15:57 UTC 2025","failed","Sun May 11 21:15:58 UTC 2025","","Import Notes","",""
"","157","2.2. Scanning some barcodes multiple times and checking all types of discrepancies in one Report: ""Barcode valid but not found in the system""""Items Not Scanned"", ""Wrong Storage Location"",""Container Not Scanned"",""Containers in Wrong Location""","Inventory Reports","Sun May 11 21:14:32 UTC 2025","failed","Sun May 11 21:14:32 UTC 2025","","2. Parent/child locations with items and containers","",""
"","594","1 Import Notes for Case","","Sun May 11 21:15:53 UTC 2025","failed","Sun May 11 21:15:54 UTC 2025","","Import Notes","",""
"","22383","8. Add a Case with disabled fields & check if required fields are displayed properly on Case Edit page after enabling","","Sun May 11 21:22:19 UTC 2025","passed","Sun May 11 21:22:42 UTC 2025","","Edit Case","",""
"","0","I.C_5 Case Import - Precheck Only","","Sun May 11 21:14:48 UTC 2025","skipped","Sun May 11 21:14:48 UTC 2025","","Import Cases","",""
"","2","I.N_5 Five thousand tasks and verify count on search","","Sun May 11 21:15:23 UTC 2025","skipped","Sun May 11 21:15:23 UTC 2025","","Import Tasks","",""
"","31270","3.1 verify Office Case Number Format with default validation message","Add Case","Sun May 11 21:17:13 UTC 2025","failed","Sun May 11 21:17:45 UTC 2025","","3. --- with Case Number formatting in Office ","",""
"","2","2. Item with all fields - Disposed Status","","Sun May 11 21:15:05 UTC 2025","broken","Sun May 11 21:15:05 UTC 2025","","Import Items","",""
"","46564","3. Edit and verify reduced number of values on Case View page -- enter User Group instead of User as Case Officer","","Sun May 11 21:19:36 UTC 2025","passed","Sun May 11 21:20:22 UTC 2025","","Edit Case","",""
"","39645","1.1.2. add user with required fields only","Add User","Sun May 11 21:51:41 UTC 2025","passed","Sun May 11 21:52:21 UTC 2025","","1.1 Org Admin","",""
